,strain,plasmid,backbone,iptg,log_mean_gfp,log_mean_v_x,log_std_gfp,log_std_v,log_rho,fit_goodness,std_gfp_correct,rrpu,median_yfp,newstandard
1624,CC118Lpir,Srpr_s1,pSeva231,10,-0.3658487021416797,2.179408775584992,0.3690069340466751,0.651728553685678,0.1323637338882013,0.9929764021167614,0.3657601201296151,-0.34918864593532956,0.06,0.04722459486843336
1625,CC118Lpir,Srpr_s1,pSeva231,20,-0.40845775326851175,2.258623104442389,0.35519812552826896,0.6781733000795959,0.1031773471005973,0.9923671761889812,0.35330242446831805,-0.40072541565237363,-0.03,-0.05370116552684462
1626,CC118Lpir,Srpr_s1,pSeva231,30,-0.3393204570220394,2.116430085987396,0.3733474380814296,0.6236573735115779,0.13617502045838614,0.9917928182450494,0.3698696303024874,-0.3160645084119676,0.09,0.11489286755016846
1627,CC118Lpir,Srpr_s1,pSeva231,40,-0.33945074099877753,2.18790363123399,0.3750560413105077,0.6546067212874856,0.12740478913316586,0.9911091673676646,0.3719996365557253,-0.3238437266745293,0.09,0.09879896792922636
1628,CC118Lpir,Srpr_s1,pSeva231,70,-0.36952685203700736,2.1952901648809533,0.3691880236614084,0.6560941234149973,0.11832644256899205,0.9936034498832368,0.3665943852846572,-0.3557828774746662,0.03,0.034018910831907063
1629,CC118Lpir,Srpr_s1,pSeva231,100,-0.3659473379589929,2.195040879360481,0.3732239293500957,0.6369813782000016,0.1033865016394354,0.992449280469038,0.3712239184474347,-0.35342804417767637,0.06,0.03872473415307366
1630,CC118Lpir,Srpr_s1,pSeva231,200,-0.33046061048313113,2.1714916048746447,0.382084816101218,0.6440427991135655,0.1145603967863424,0.9932879517527684,0.3795692786017485,-0.3148141006949049,0.13,0.11749145100194004
1631,CC118Lpir,Srpr_s1,pSeva231,500,-0.32601599964019656,2.1852582663823563,0.3895722159128779,0.6496833525160127,0.09300047450672383,0.9915824772469538,0.3878838350065557,-0.3139453615018479,0.13,0.11929876907069398
1632,CC118Lpir,Srpr_s1,pSeva231,1000,-0.3353898630870791,2.176533210704501,0.3861229615181853,0.6537605333029161,0.08903338744820431,0.9914154248950924,0.3845895290515526,-0.32354905625416736,0.13,0.09940631302891578
1633,CC118Lpir,Srpr_s1,pSeva231,2000,-0.29376454813185016,2.4984106767186933,0.3924875365724847,0.6366041007977908,0.10772069743631277,0.9871302194697156,0.3902037286952427,-0.30018684121946115,0.22,0.14813221738501478
1634,CC118Lpir,Srpr_s2,pSeva231,1,0.97424141876344,2.510863281510425,0.4603253977198487,0.5449577901243648,0.5425488947822885,0.9834661584709316,0.38668448496976576,0.9242169837253672,5.8,5.216952179628954
1635,CC118Lpir,Srpr_s2,pSeva231,5,0.2603157764957766,2.2038988778059694,0.4762767722959014,0.5827779426679195,0.4201596006037897,0.986396342870272,0.4321974639638284,0.3282390868113175,1.89,1.9937723929454623
1636,CC118Lpir,Srpr_s2,pSeva231,10,-0.033823565073297736,2.2166372950621454,0.4698968421745166,0.6053064391980222,0.3435329123439929,0.9851052388072294,0.4412992202023463,0.015531910043160624,0.91,0.9315061776181109
1637,CC118Lpir,Srpr_s2,pSeva231,20,-0.3856350664888979,2.0558810480805496,0.3701945205725223,0.6693380715939139,0.21589583004965687,0.9961523104566972,0.3614640019071165,-0.3443409043111735,0.03,0.05698842928681188
1638,CC118Lpir,Srpr_s2,pSeva231,30,-0.3339279538772532,2.1868466263906914,0.3743985642110873,0.6327791563295242,0.15033312293630144,0.9942421903372318,0.370143673912403,-0.31481636373698874,0.13,0.11748674503733651
1639,CC118Lpir,Srpr_s2,pSeva231,40,-0.38553016093688747,2.208117634223635,0.3581662724308529,0.6685096631712193,0.15469385297432156,0.993100249817706,0.3538548296933973,-0.3694853066426047,0.03,0.006855173494244434
1640,CC118Lpir,Srpr_s2,pSeva231,70,-0.3841715890845609,2.227955494325568,0.36503961505422655,0.6578937038742046,0.13451457017088878,0.9931752724198288,0.3617219947999348,-0.3712031746407627,0.03,0.0034758487616838286
1641,CC118Lpir,Srpr_s2,pSeva231,100,-0.39299110579415336,2.2484047042842406,0.3651515510444462,0.678043894100668,0.11785653899353447,0.9932200171646288,0.3626066755326395,-0.3832608777485896,0.0,-0.020080933834706324
1642,CC118Lpir,Srpr_s2,pSeva231,200,-0.36510926912503006,2.2178058239097296,0.3664657208097884,0.663019282457845,0.1374475168293236,0.9937804766142952,0.3629876133441728,-0.35113809029983095,0.06,0.043311544485762694
1643,CC118Lpir,Srpr_s2,pSeva231,500,-0.3429029641504392,2.2190056603713564,0.3682302761532073,0.6599553925372648,0.14525636445969153,0.9904630128568762,0.3643248447040444,-0.32809530899954004,0.09,0.0900559231782336
1644,CC118Lpir,Srpr_s2,pSeva231,1000,-0.3252922512275381,2.276042335182148,0.3796273026532449,0.6416560527834869,0.14973579095652018,0.9873702949800099,0.37534740168863656,-0.31415955259969763,0.16,0.11885302177941251
1645,CC118Lpir,Srpr_s2,pSeva231,2000,-0.2754089837128396,2.568845215736179,0.38157987148610223,0.6436675903073096,0.17561721455134782,0.9903654460497346,0.3756495587141703,-0.2928094852543422,0.28,0.1637569556827119
1646,CC118Lpir,Srpr_s3,pSeva231,1,1.0520565089294291,2.4716053843059456,0.4546692323753985,0.5515110764664194,0.5553810672428846,0.9835419221290354,0.3781011048331605,1.0200537197754116,6.39,5.939006327368663
1647,CC118Lpir,Srpr_s3,pSeva231,5,0.1984791167455463,2.3840584720474225,0.4638186125485098,0.6342572899941854,0.4428430206727195,0.9915367099869156,0.4158593797816653,0.20419505266387475,1.64,1.5322960626859305
1648,CC118Lpir,Srpr_s3,pSeva231,10,0.27364150580187563,2.19761251379562,0.5348559653343529,0.5898573880947602,0.4134368669387613,0.9772397977238292,0.4870038930102506,0.35015434220957053,1.95,2.081421002866458
1649,CC118Lpir,Srpr_s3,pSeva231,20,-0.2906740609196469,2.25615955161784,0.3981559970653356,0.6467605912220332,0.260433050777977,0.9940798726101726,0.3844163936282651,-0.267338619111852,0.25,0.2185972001372071
1650,CC118Lpir,Srpr_s3,pSeva231,30,-0.2677479812453668,2.2695028224202005,0.3936056816027085,0.6315981180859648,0.2290078608437276,0.993604227962706,0.3831454426155649,-0.24888013672962067,0.28,0.25922143762770006
1651,CC118Lpir,Srpr_s3,pSeva231,40,-0.37483760550628903,2.2346551243942487,0.3639185553472683,0.649497782058102,0.15687388534617314,0.9910397658295664,0.3594127498121355,-0.36015397545631955,0.03,0.02531317029836448
1652,CC118Lpir,Srpr_s3,pSeva231,70,-0.3536163861470397,2.336308251280377,0.37176412245088003,0.6564678468964796,0.1490521448734963,0.9881449943641154,0.3676112707980724,-0.34809593978601205,0.09,0.04942128363411105
1653,CC118Lpir,Srpr_s3,pSeva231,100,-0.3892774172227926,2.2375702686160093,0.36374541078876005,0.6378862899204834,0.14179541577515012,0.9929404109494024,0.3600701215083246,-0.3760056972327088,0.0,-0.005940749294856264
1654,CC118Lpir,Srpr_s3,pSeva231,200,-0.3188484793066069,2.297903362659108,0.3744125706319556,0.6271597881238798,0.1490476266218888,0.9889039425594128,0.3702303890521784,-0.3096117602398545,0.16,0.12833784687267683
1655,CC118Lpir,Srpr_s3,pSeva231,500,-0.339997420883921,2.240379091162275,0.37349435341667375,0.6193813437698965,0.1564214675716501,0.991043113653692,0.3688967869893018,-0.3247801471703368,0.13,0.09687009958303115
1656,CC118Lpir,Srpr_s3,pSeva231,1000,-0.3313386667705537,2.26294950104898,0.3745153329437919,0.6291052631101853,0.1664993576827985,0.9901716729983088,0.36928768424963776,-0.31758491423445223,0.13,0.11173755135713309
1657,CC118Lpir,Srpr_s3,pSeva231,2000,-0.2791901160682201,2.5821936830677936,0.3894437060946118,0.6488315205389137,0.1787030489451146,0.987207156273155,0.3831748519116932,-0.2985492240620489,0.25,0.15159063223938593
1658,CC118Lpir,Srpr_s4,pSeva231,1,-0.3256412112850033,2.49445816587539,0.3661193114652509,0.6759837512422222,0.22139598782443567,0.990433402463748,0.3570336913880188,-0.33676279621932637,0.16,0.07234663886324551
1659,CC118Lpir,Srpr_s4,pSeva231,5,-0.3682831256034944,2.3394200004977885,0.3642056644754514,0.6789244329375854,0.15874187309677024,0.991092402278723,0.3595875800537425,-0.3629788350719646,0.06,0.019707219730664367
1660,CC118Lpir,Srpr_s4,pSeva231,10,-0.3343456658015455,2.286021715949911,0.3685551432569919,0.6638888616804579,0.1931162993712997,0.9912509571737677,0.3616174146516488,-0.32194310931279135,0.13,0.10271947708123974
1661,CC118Lpir,Srpr_s4,pSeva231,20,-0.3887717996551049,2.3176319521605917,0.3585713385512943,0.6660926048502528,0.13915197404326554,0.9902837953275868,0.3550828115189182,-0.38247373396403406,0.0,-0.01855176489646529
1662,CC118Lpir,Srpr_s4,pSeva231,30,-0.4008577932311688,2.329116211374147,0.3568796267620917,0.6704009475608993,0.1541128921490616,0.9920171676066724,0.3526160735708965,-0.39490228413574485,0.0,-0.04255649081797732
1663,CC118Lpir,Srpr_s4,pSeva231,40,-0.3628859118267608,2.344905896511011,0.3687219356968229,0.6678161093832478,0.15080770564509802,0.990567981738812,0.36450490598884666,-0.3581561769966657,0.06,0.029287384057536347
1664,CC118Lpir,Srpr_s4,pSeva231,70,-0.3707668598427379,2.381162414895411,0.3594462642646665,0.6623069259672734,0.16147020096628714,0.9919068265887784,0.35472946238476555,-0.368966313684064,0.06,0.007877259125028936
1665,CC118Lpir,Srpr_s4,pSeva231,100,-0.374708333840383,2.3887868421311125,0.35898727712195266,0.6689049575803796,0.15085426538854255,0.99190227579202,0.3548790313486639,-0.37366216115979034,0.03,-0.0013512851711949144
1666,CC118Lpir,Srpr_s4,pSeva231,200,-0.3642811181317219,2.388266939859002,0.3713010946442628,0.6660572515147867,0.16580018207909428,0.9904371137923168,0.36616205293156506,-0.363038717244926,0.06,0.019588554527476286
1667,CC118Lpir,Srpr_s4,pSeva231,500,-0.3819897886539119,2.343196166115228,0.3515740634040088,0.6470911406036489,0.13091682259430332,0.9906596320657196,0.34854819046605323,-0.37782783633041617,0.03,-0.009501710638790873
1668,CC118Lpir,Srpr_s4,pSeva231,1000,-0.3737622070181981,2.3895159195717453,0.3687093502662371,0.6478176830232261,0.15920075669540046,0.9881854138157308,0.3640069160942224,-0.37265740163622835,0.03,0.0006196823140309549
1669,CC118Lpir,Srpr_s4,pSeva231,2000,-0.3098799828591168,2.5903371121272443,0.3810396765223045,0.6456440232822824,0.15534115731238166,0.9891045577530888,0.376414191439142,-0.3271729806778235,0.19,0.0919494628260385
1670,KT2440,1201,pSeva251,1,0.1909501248148706,2.537613600102878,0.4561062047230604,0.7671021194414839,0.31872490799399994,0.9806774500960236,0.432319017554928,0.12709102480246984,,0.004980084084486862
1671,KT2440,1201,pSeva251,5,0.0577543018772809,2.543039427964568,0.4325197855218774,0.7457402027283601,0.3099314432422949,0.9806139239584812,0.41122203882296027,-0.0037938809556563873,,0.00047185692154717385
1672,KT2440,1201,pSeva251,10,0.0752676871353396,2.5176179173829425,0.4521858992962535,0.7386004096766418,0.3511306997388712,0.9823527752502006,0.4233936204193821,0.007127507267566062,,0.000825884043551442
1673,KT2440,1201,pSeva251,20,0.07956236500633168,2.527498053242577,0.4587957518687553,0.7323651548054751,0.3623627325277416,0.9840774885198982,0.42761468527334573,0.005364315947334761,,0.0007684664874216537
1674,KT2440,1201,pSeva251,30,0.06837296720166659,2.5552144531648016,0.4443961407314701,0.7335456314325837,0.30894050337584505,0.9809118855630856,0.4226568887172029,0.0020103290090737577,,0.0006595244238205828
1675,KT2440,1201,pSeva251,40,0.09500009846321343,2.559398307803021,0.456191073814744,0.716017911935723,0.38758428127649003,0.9797209055479854,0.42053256639164094,0.006409171212902544,,0.000802479521865791
1676,KT2440,1201,pSeva251,70,0.017963451775767726,2.4771248651579687,0.4447715410631381,0.7341109951698591,0.3159162546402577,0.9805984894759218,0.4219934909808992,-0.034956117181184854,,-0.0005172981354398662
1677,KT2440,1201,pSeva251,100,0.09270029770232906,2.6115576774300657,0.46547940616208205,0.7549976474094889,0.3627440612524739,0.9827063655725574,0.4337750478456408,0.0008017893542392462,,0.0006203588748322738
1678,KT2440,1201,pSeva251,200,0.06193920225089027,2.607681306134604,0.4468678719740212,0.7403280776608321,0.3231604678678243,0.9806351356918976,0.4228908110491778,-0.017458888797226027,,3.4303658295236946e-05
1679,KT2440,1201,pSeva251,500,-0.07860078675094949,2.285686522952054,0.4221103324413555,0.7129510840508145,0.3388232606859688,0.9899246026723394,0.39714252321797205,-0.09566116106856683,,-0.0023579045071558044
1680,KT2440,1201,pSeva251,1000,-0.1241527067382612,2.289723595787249,0.40061059392915976,0.7248060834566291,0.3351749116271742,0.98839271602012,0.3774376429029219,-0.1406556994212713,,-0.003651842674022739
1681,KT2440,1201,pSeva251,2000,-0.03737661341667104,2.407354533629899,0.4261737052430066,0.7457408141355955,0.3501134073904593,0.986765190340507,0.39920002897959533,-0.07873612648752144,,-0.0018559116915771458
1682,KT2440,1717,pSeva251,1,3.672355822449396,2.17350672290992,0.5775306166031452,0.663413717410362,0.4472434997916284,0.9905264392250508,0.5165504514418989,3.682920598060953,,1.2550138890455549
1683,KT2440,1717,pSeva251,5,3.3644234402294737,2.1768040697879822,0.5900917557332699,0.6645596240821573,0.4016128526844925,0.9879559359072184,0.5404116603435506,3.372924086971844,,0.9120217133911259
1684,KT2440,1717,pSeva251,10,3.438853601384384,2.1000122655733664,0.5886920637422048,0.6771556815013582,0.4323105892812259,0.991114951938824,0.5308382136778137,3.476673428504161,,1.0151989653472835
1685,KT2440,1717,pSeva251,20,3.3766915365775465,2.170966874954979,0.6288613614472901,0.6831161795897126,0.3509388056196025,0.990346336550742,0.5888647697220148,3.3862783977909046,,0.9247098989399875
1686,KT2440,1717,pSeva251,30,3.431433543666377,2.1859936181670427,0.5919424284320459,0.6767991756601112,0.4004514326762757,0.9857534535400142,0.5424074933967371,3.4365638494069484,,0.9740366059611022
1687,KT2440,1717,pSeva251,40,3.323302204034335,2.1323029101238133,0.6273701645331451,0.6800528017265663,0.3860789708783761,0.9918158659018554,0.5787274785817129,3.3476423487282347,,0.8884601774049842
1688,KT2440,1717,pSeva251,70,3.5368076741105137,2.0919566654709465,0.5804247321281151,0.6616873516104895,0.43325399526022856,0.9912121208756616,0.5231204811232866,3.5781128480840203,,1.1269760970921847
1689,KT2440,1717,pSeva251,100,3.376753941745456,2.1641634163275505,0.5932197541992907,0.6847406243640444,0.4266869981925991,0.990125771546221,0.5365075670883117,3.3902383067797537,,0.9285049710924436
1690,KT2440,1717,pSeva251,200,3.4535878836975926,2.1277693455550777,0.5925372205365269,0.6751231188197976,0.3979490753022607,0.9889137804137352,0.5435980941570069,3.4790398622143437,,1.0176794756643972
1691,KT2440,1717,pSeva251,500,3.511948183806975,2.194816007547356,0.6059513414969162,0.6920797546515455,0.38682224925438335,0.9879917866085725,0.5587806333363379,3.513921165151455,,1.0549314720465957
1692,KT2440,1717,pSeva251,1000,3.42165942661962,2.2396961685254686,0.6253627221172953,0.7127860769394304,0.3809622047629628,0.9876443934511074,0.5782045015395247,3.408605894733438,,0.9463058373079695
1693,KT2440,1717,pSeva251,2000,3.54746784042316,2.4403934674158143,0.6230675085278299,0.7315495691895069,0.3711581303739196,0.9857178705409312,0.578561594207999,3.4716777247920865,,1.0099816744753112
1694,KT2440,1818,pSeva251,1,0.013788450593607976,2.2581937937450065,0.4295103103962515,0.690400912768614,0.4182090163443016,0.9886014888244009,0.39014604417268395,-0.0011852291602751574,,0.0005560676994773401
1695,KT2440,1818,pSeva251,5,-0.11280938138372265,2.240866021976586,0.4144676492062383,0.6624273397681146,0.4073821677132245,0.9899387926341072,0.3785158044467969,-0.12306225701716625,,-0.0031528163665003788
1696,KT2440,1818,pSeva251,10,-0.05564013864755687,2.269314401999248,0.4191509625079794,0.6597226501202665,0.42648605721221305,0.987550204087625,0.3791195879062291,-0.07424813196413947,,-0.0017213674185888352
1697,KT2440,1818,pSeva251,20,-0.08721996890669825,2.189360330240178,0.4054166333106656,0.673085185789947,0.3855610656515416,0.9870573558937616,0.3740707600122392,-0.08460011282807169,,-0.0020307989628881333
1698,KT2440,1818,pSeva251,30,-0.045482967333094364,2.259662269151454,0.41399578513694224,0.6747756018566479,0.4364301107063679,0.9889390609327564,0.37248780640597867,-0.06128658039373635,,-0.0013293894241049277
1699,KT2440,1818,pSeva251,40,-0.046510810065608865,2.155691240071326,0.4210918116763632,0.6563676655836189,0.4182556989156486,0.991470160754342,0.3824900428407968,-0.034449253985249964,,-0.0005014545955878283
1700,KT2440,1818,pSeva251,70,0.048163803133703935,2.057574122030956,0.470538530031673,0.6655339638526337,0.3761635723473574,0.9951107783839372,0.4359790148530188,0.08621271237750706,,0.0035081981412067075
1701,KT2440,1818,pSeva251,100,0.19648324145827295,2.117721434558085,0.5608468053626416,0.6640796907482549,0.3132323731591247,0.992584903749564,0.5326230387573564,0.21841887276817684,,0.008494177556261652
1702,KT2440,1818,pSeva251,200,0.7413252884381543,2.1262879209604364,0.7968621206567269,0.7146471017767398,0.22514685329727332,0.9921177912312804,0.7764025584600917,0.7599916250407196,,0.037430486747126596
1703,KT2440,1818,pSeva251,500,1.742969365506465,2.1721050596174187,0.8966816899174458,0.7096270479870358,0.1903497975485224,0.9934180059789384,0.8802870587102867,1.749833089387945,,0.1544308116052947
1704,KT2440,1818,pSeva251,1000,2.2835562298189034,2.0277615677759484,0.8988514289942288,0.7181624781961804,0.20465857145346944,0.9952733943919966,0.8798258206200059,2.3278394947097074,,0.3001274354795124
1705,KT2440,1818,pSeva251,2000,2.8964899690975963,2.3461958162372873,0.8062523419692836,0.7547306545530021,0.21247578291956115,0.983270217311326,0.7878426441959274,2.8634519777843375,,0.5352730476040726
1706,KT2440,Amer_f1,pSeva251,1,4.718732616422568,2.0585352342450087,0.6233308592593361,0.6708508018667879,0.4258774193725904,0.9923019074291572,0.5639778374659532,4.774965507786474,3.53,3.803307187262109
1707,KT2440,Amer_f1,pSeva251,5,4.4719593258260755,2.0292754614686936,0.6681385365761943,0.6776170609260047,0.3466339684621925,0.9902387146342224,0.6267142649620183,4.530529696638223,2.75,2.9716569052074133
1708,KT2440,Amer_f1,pSeva251,10,4.400261727928071,2.070552638486398,0.6702624480676062,0.7037601416289095,0.31812129563568603,0.9894381048883328,0.635442327593058,4.439675949697221,2.56,2.7108132657496085
1709,KT2440,Amer_f1,pSeva251,20,4.405789021804421,2.0854217321548534,0.6803504172644118,0.6887167291457368,0.31389803797058097,0.9903411662871674,0.6459632607953529,4.441516921198901,2.56,2.715866928988311
1710,KT2440,Amer_f1,pSeva251,30,4.4370117056268485,2.099522423415465,0.6704216972220943,0.7171830236405163,0.30462705711940063,0.9907041461637156,0.6385576995719702,4.465806864146081,2.66,2.7834239667716103
1711,KT2440,Amer_f1,pSeva251,40,4.376529087568918,2.0610009625567787,0.6672725266455747,0.6845619732068982,0.2950463571890879,0.9890936456649829,0.6375675150092306,4.416688941877725,2.47,2.6484886155730165
1712,KT2440,Amer_f1,pSeva251,70,4.553808166424372,2.055606999244468,0.6477558631774349,0.6875628412375993,0.3615832307832626,0.9910252358866934,0.6039285943479737,4.6032140250427585,2.97,3.1980881056075994
1713,KT2440,Amer_f1,pSeva251,100,4.566816668073344,2.1297690651971024,0.6407926885107849,0.6970208690487335,0.3484086917941338,0.9890701113989341,0.6006423645940736,4.589517296349647,3.02,3.154151233658033
1714,KT2440,Amer_f1,pSeva251,200,4.472787270012791,2.0624745494621,0.6911603049387909,0.6968642539673315,0.28751905519801163,0.9898283117501514,0.6619760041524027,4.5121877298448565,2.73,2.9170703392427795
1715,KT2440,Amer_f1,pSeva251,500,4.4778273999477785,2.1365313441483385,0.677155879321059,0.6866385143233456,0.3206445979476783,0.9895720477233818,0.6414017635776506,4.498100072562996,2.73,2.8758193708161115
1716,KT2440,Amer_f1,pSeva251,1000,4.617850866218363,2.1051521575471925,0.6599201484722697,0.690254923154245,0.33142481260176665,0.990250048322322,0.6226225399539688,4.648107571278849,3.16,3.346391805298656
1717,KT2440,Amer_f1,pSeva251,2000,4.653063797132615,2.340296166991392,0.6478131184565367,0.721732857127804,0.3671633163151757,0.985450610666298,0.6025675775758667,4.607039399621568,3.24,3.2104671749329623
1718,KT2440,Amtr_a1,pSeva251,1,2.2095873116350573,2.1864679961660056,0.631780631975256,0.6852721809873973,0.3930832445416053,0.9778357756360042,0.5809241163090688,2.21472377088489,0.26,0.26463038945763934
1719,KT2440,Amtr_a1,pSeva251,5,2.1274267546150667,2.127282596158268,0.6917243607105601,0.6812399466025504,0.3164192895992119,0.9855501172802296,0.6561831724917814,2.1509961549495995,0.23,0.24633094779472295
1720,KT2440,Amtr_a1,pSeva251,10,2.087240692876402,2.0592074703130603,0.6903508674318777,0.6806498521790576,0.3399385674799932,0.9821605038105168,0.6492388465287016,2.1360048097724134,0.22,0.24219297391069358
1721,KT2440,Amtr_a1,pSeva251,20,2.0894354032686584,2.0868154571725888,0.7073480498541551,0.6942214182169121,0.3127157306574995,0.9868020700302504,0.6718722549536599,2.1257036347630933,0.22,0.2393853459461648
1722,KT2440,Amtr_a1,pSeva251,30,2.110795290008649,2.0759700659555627,0.6835528665031988,0.6819948479376173,0.369455230979817,0.9811437035647336,0.6351904970353945,2.1569610153065124,0.23,0.24799472274596496
1723,KT2440,Amtr_a1,pSeva251,40,2.192382415546208,2.07042144403772,0.6500843863266629,0.6653116548475544,0.3771974241351587,0.9820682746560766,0.6020645220768703,2.24037687207759,0.25,0.2723322781617728
1724,KT2440,Amtr_a1,pSeva251,70,2.1754611407631494,2.091192529226777,0.664627617843963,0.6835926898599232,0.4000448487850377,0.9829624385893329,0.6091282635126095,2.2180309000006586,0.24,0.2656122378616224
1725,KT2440,Amtr_a1,pSeva251,100,2.176579935137529,2.0647860766632418,0.6530555129795595,0.6492424993971678,0.3814443673034732,0.9827941283645428,0.6036791592869225,2.22870555455338,0.24,0.26880366612619155
1726,KT2440,Amtr_a1,pSeva251,200,2.1514273499445107,2.0564736385396083,0.6613422602265023,0.6796176203517882,0.3994747572637656,0.9788523169592782,0.6062816776977229,2.2074700864327506,0.24,0.2624881922471247
1727,KT2440,Amtr_a1,pSeva251,500,2.092795129345479,2.150724143851745,0.6617334358724453,0.6954411348690283,0.4387833412423972,0.9801934297194376,0.5946289596259097,2.1136363951540558,0.22,0.23613294405130258
1728,KT2440,Amtr_a1,pSeva251,1000,1.85709207041194,2.1716204630774194,0.6917281040026201,0.6789937577277368,0.4062513014919294,0.98246431355453,0.6320744346411644,1.8691030045303956,0.17,0.17801728042058199
1729,KT2440,Amtr_a1,pSeva251,2000,1.595217797633624,2.3028119549687736,0.6670589350345679,0.7114014201009192,0.4495082766584998,0.9839819423489742,0.5958678481598987,1.5521539675814047,0.13,0.12103302252141925
1730,KT2440,Beti_e1,pSeva251,1,-0.07779262588784228,2.1264430902896847,0.4163586446405305,0.6640457835521535,0.4108943734636262,0.9908641993919122,0.3795870802662529,-0.05867675269747895,,-0.0012498477192278183
1731,KT2440,Beti_e1,pSeva251,5,-0.11800676814324836,2.0407717153095613,0.40640310181925615,0.6700172560409917,0.3553538114174057,0.9922485028821172,0.3798779313193629,-0.08354811527958984,,-0.0019994996742478204
1732,KT2440,Beti_e1,pSeva251,10,-0.11615093012128933,2.0282672508232253,0.3978422797580718,0.675204778680716,0.3196355321665909,0.9921296472493516,0.3769716994363441,-0.08368687442661402,,-0.0020036299557130164
1733,KT2440,Beti_e1,pSeva251,20,-0.12275309364605537,2.1173052528980936,0.4059208637443208,0.6675416761106152,0.37145524645485,0.9907554269285476,0.37687757513294695,-0.10392946983884219,,-0.002600068747129254
1734,KT2440,Beti_e1,pSeva251,30,-0.14377977442934198,2.0584243480567226,0.3916484429569225,0.6804707805746638,0.32614471910116843,0.993053955116832,0.370233048052754,-0.11708359333591994,,-0.002981226986573596
1735,KT2440,Beti_e1,pSeva251,40,-0.0948021551869749,2.0600601412446498,0.41047534372209854,0.6808335935094004,0.3186604680544765,0.9919962658266536,0.38907682433423857,-0.06779356517087948,,-0.001526806085285429
1736,KT2440,Beti_e1,pSeva251,70,-0.08770908121879231,2.0518153126939027,0.4098303646839343,0.6934945456221354,0.3272787386754987,0.9914745750662258,0.3872601222222252,-0.05892461865283294,,-0.0012574110433287832
1737,KT2440,Beti_e1,pSeva251,100,-0.1043930740688701,2.026324156198008,0.3972136197634427,0.6693125428083302,0.3103051243652419,0.991068227661738,0.3776059688700785,-0.07229162596436997,,-0.0016625246372648133
1738,KT2440,Beti_e1,pSeva251,200,-0.11195633802830056,2.0796629954619363,0.4006710540564025,0.6757042680928985,0.3078862814422426,0.9938947761657088,0.3812077221217729,-0.08986969430731125,,-0.0021870862427475248
1739,KT2440,Beti_e1,pSeva251,500,-0.10729050334017713,2.0815902216296998,0.4037091912397953,0.6908789452704789,0.3151524308261633,0.9937393916479303,0.3831366012911516,-0.08536642874947498,,-0.002053577862311178
1740,KT2440,Beti_e1,pSeva251,1000,-0.1403847581750139,2.1048600695400985,0.3970297084079009,0.6856095922574268,0.3190229374283307,0.9891144616000542,0.3762837128311731,-0.12268981457556474,,-0.003142157097398866
1741,KT2440,Beti_e1,pSeva251,2000,-0.117598846193446,2.295052815057606,0.399178459308095,0.6887178828563676,0.39125755929509215,0.9829148372185124,0.3673564391848849,-0.13900865031224446,,-0.003605496818997867
1742,KT2440,Bm3r1_b2,pSeva251,1,0.4869211436998985,2.253615814487897,0.44942875300548185,0.6785427811653114,0.4990052638143235,0.9895303750562532,0.3894744871513872,0.4694124239898132,0.02,0.019980877048006506
1743,KT2440,Bm3r1_b2,pSeva251,5,0.5036994509112173,2.2301128967173187,0.4530464891029542,0.6481350579002079,0.4870590926922901,0.9867106771287828,0.3956767669391704,0.4936657727399179,0.02,0.021251289589293832
1744,KT2440,Bm3r1_b2,pSeva251,10,0.4755517371014663,2.2106690617791296,0.4488665660819787,0.6813623999275574,0.4993710906363829,0.9896903982089846,0.38889269641896346,0.4722529110483851,0.02,0.020128076310312968
1745,KT2440,Bm3r1_b2,pSeva251,20,0.4286107217631526,2.244532283356855,0.4631100373670522,0.6861215503561379,0.4935186230611641,0.9886454003968967,0.4027831144357446,0.4139902841489006,0.02,0.017190904211243696
1746,KT2440,Bm3r1_b2,pSeva251,30,0.3290987186118751,2.060172903368718,0.4631577504473833,0.6666191445804376,0.495994195580957,0.9913420730147671,0.4021718409864244,0.37750557490174996,0.02,0.015436867162715999
1747,KT2440,Bm3r1_b2,pSeva251,40,0.4057286328018978,2.199118867837777,0.4644452615036769,0.6753349730172902,0.4817543378868073,0.9891396378131876,0.4069963156853655,0.406233091404356,0.02,0.01681259444094541
1748,KT2440,Bm3r1_b2,pSeva251,70,0.3984396210948325,2.1878376467910634,0.4609129271713252,0.6728755625777609,0.5036373204198423,0.9896781524176984,0.3981896774414754,0.40285676438478507,0.02,0.01664884908802239
1749,KT2440,Bm3r1_b2,pSeva251,100,0.410239751410289,2.20651303935671,0.466798278719233,0.6665183209863093,0.4583524795036705,0.9910503454378512,0.4148765403281732,0.40835492476958785,0.02,0.0169157825227174
1750,KT2440,Bm3r1_b2,pSeva251,200,0.392425742758626,2.1986525116036155,0.4538507413587865,0.6768592944128089,0.4806811282343659,0.9889209393970629,0.397979655958424,0.3930667988261754,0.02,0.016177168343641645
1751,KT2440,Bm3r1_b2,pSeva251,500,0.3803358399205349,2.2478125336467474,0.4592079877188564,0.6762872607390256,0.4788101344448381,0.989504329514982,0.4031471779614872,0.36499965665344986,0.02,0.014850210481486409
1752,KT2440,Bm3r1_b2,pSeva251,1000,0.33095636089520464,2.2554259231799496,0.4601308665301457,0.6843309615524037,0.4571168539471522,0.988165653375179,0.4092434506928056,0.3141180007349491,0.02,0.012537563985100073
